gender,age,ethnic_group,social_class,religion,marital_status,income,education,party_id,eu_vote,x01_1,x01_2,x01_3,x01_4,x01_5,x01_6,wt_vote
male,65-74,british,middle_class,no_religion,married,8,a_level,cons,remain,1,1,1,1,1,1,0.9695893421885055
female,35-44,british,middle_class,christian,married,12,undergrad,cons,leave,1,0,1,1,0,1,0.4007905673058766
male,75-84,british,middle_class,christian,single,4,gcse,cons,leave,1,1,1,0,1,1,0.5717200291308294
male,55-64,british,middle_class,christian,married,2,undergrad,no_party,remain,1,0,0,0,1,0,0.857157237025435
male,55-64,british,middle_class,no_religion,married,11,postgrad,no_party,leave,0,0,1,0,0,0,0.857157237025435
female,55-64,british,middle_class,christian,married,5,undergrad,cons,remain,0,0,0,0,1,0,0.7832032141833033
female,55-64,british,working_class,christian,separated,4,a_level,cons,leave,1,0,1,0,0,0,0.9303437048034474
female,85plus,british,middle_class,christian,widowed,5,undergrad,cons,remain,1,0,1,0,1,1,0.8579719345501341
female,65-74,british,working_class,christian,single,4,no_qual,ukip,leave,1,1,0,1,1,1,0.8329075946868973
female,18-24,british,working_class,no_religion,single,9,gcse,cons,leave,1,0,0,0,1,0,2.304255804787531
male,75-84,british,working_class,christian,married,4,no_qual,labour,leave,1,0,0,0,1,1,1.1434400582616588
male,45-54,british,working_class,no_religion,married,11,a_level,no_party,no_vote,1,1,0,0,1,1,1.747312613917988
female,35-44,british,working_class,no_religion,married,7,gcse,no_party,leave,1,0,0,0,0,1,1.5059932665422955
male,25-34,british,working_class,no_religion,single,9,below_gcse,cons,leave,1,1,1,1,1,1,0.8579486376930929
male,75-84,british,working_class,christian,married,5,gcse,labour,no_vote,1,0,0,0,1,0,1.7102097071527815
female,18-24,british,working_class,no_religion,single,4,gcse,no_party,no_vote,1,0,0,0,0,0,0.8616019302100125
female,18-24,british,working_class,no_religion,single,13,a_level,no_party,remain,1,0,0,1,1,1,1.7281918535906475
male,45-54,british,working_class,no_religion,single,10,undergrad,cons,leave,1,0,1,1,1,1,0.4690369166415353
female,18-24,other,working_class,christian,single,7,a_level,labour,no_vote,1,0,1,0,0,1,1.723203860420025
male,25-34,other,working_class,other_religion,single,5,a_level,no_party,no_vote,1,0,0,0,0,1,0.8579486376930929
male,75-84,british,working_class,christian,single,3,no_qual,cons,no_vote,1,0,0,1,1,1,0.5717200291308294
female,35-44,british,working_class,christian,single,4,a_level,labour,remain,1,1,1,1,1,1,0.43954016082197594
female,25-34,british,working_class,christian,single,5,undergrad,no_party,leave,1,0,0,0,1,0,0.6550728760233339
female,75-84,british,middle_class,christian,single,14,undergrad,cons,leave,0,1,1,1,1,1,0.42898596727506705
female,35-44,british,working_class,christian,married,12,undergrad,lib_dem,remain,1,0,1,0,1,0,1.1989013569873173
female,18-24,british,middle_class,christian,married,11,undergrad,labour,remain,1,0,1,1,1,0,0.57922198904506494
female,75-84,british,middle_class,christian,married,6,a_level,cons,remain,1,1,1,0,0,0,1.044786055781619
female,25-34,british,working_class,no_religion,married,8,undergrad,labour,no_vote,1,0,1,0,1,0,0.7647599592220995
female,35-44,british,working_class,christian,married,13,gcse,cons,leave,1,0,1,1,0,0,1.006901680673803
male,35-44,british,middle_class,christian,married,8,undergrad,lib_dem,remain,1,1,1,1,0,1,0.8772704939828259
male,75-84,british,working_class,christian,married,6,no_qual,labour,leave,1,1,1,0,0,1,0.9982858043543933
female,55-64,british,working_class,christian,widowed,4,a_level,labour,remain,1,1,1,0,1,0,0.695743875442941
female,25-34,british,working_class,no_religion,married,6,a_level,no_party,leave,1,0,1,0,1,0,1.0482606542222168
female,35-44,british,working_class,christian,married,12,postgrad,cons,remain,1,0,1,1,1,0,0.8015811346117532
male,65-74,british,working_class,christian,married,7,gcse,labour,leave,1,1,1,1,1,1,0.9052740500467026
female,25-34,british,middle_class,christian,single,13,undergrad,lib_dem,remain,1,1,1,1,1,0,0.4379793684908832
female,35-44,british,middle_class,no_religion,married,14,undergrad,green_party,remain,1,0,1,1,1,0,1.1165680970553
female,45-54,british,working_class,no_religion,married,10,undergrad,no_party,leave,1,0,1,0,1,1,2.142846171135903
female,45-54,british,middle_class,no_religion,separated,4,gcse,labour,remain,1,0,1,0,0,1,0.4646273972704859
female,65-74,british,middle_class,christian,married,8,gcse,labour,remain,1,1,1,1,1,1,0.4164537973434487
male,25-34,british,working_class,no_religion,married,11,a_level,cons,leave,1,0,1,0,1,1,1.0653732515769132
female,35-44,british,working_class,no_religion,separated,7,gcse,labour,no_vote,1,0,1,0,1,1,2.2589898998134417
female,45-54,british,working_class,no_religion,single,1,gcse,labour,no_vote,1,0,0,0,0,0,0.7959747414569355
male,18-24,british,middle_class,no_religion,single,13,gcse,cons,no_vote,1,1,1,1,1,1,1.8913765003100826
male,65-74,british,working_class,christian,married,4,a_level,lib_dem,remain,1,1,1,1,1,1,1.5616270711153957
female,85plus,british,middle_class,christian,widowed,4,gcse,labour,no_vote,1,0,1,0,0,1,0.7813279067780873
female,35-44,british,middle_class,no_religion,married,12,undergrad,cons,remain,1,1,1,1,0,1,0.4007905673058766
male,55-64,british,middle_class,christian,married,14,gcse,cons,leave,1,1,1,0,1,1,1.527287219431709
female,45-54,british,middle_class,no_religion,married,12,a_level,labour,remain,1,1,1,1,1,1,0.9292547945409718
female,75-84,british,middle_class,christian,married,13,gcse,cons,leave,1,1,1,1,1,1,1.044786055781619
male,45-54,british,middle_class,christian,married,15,undergrad,cons,remain,1,1,1,1,1,1,0.9380738332830706
male,55-64,british,working_class,no_religion,widowed,6,gcse,cons,remain,1,1,1,1,1,1,1.0181914796211402
male,55-64,british,working_class,christian,separated,8,undergrad,labour,remain,1,1,1,1,1,1,0.3741726099411827
female,45-54,british,working_class,no_religion,separated,10,gcse,labour,remain,1,0,1,0,1,1,0.7959747414569355
male,65-74,british,working_class,no_religion,married,3,no_qual,labour,leave,1,1,1,0,1,1,0.9115549574241539
male,18-24,british,working_class,no_religion,single,7,undergrad,labour,leave,1,0,1,0,0,0,0.63391506924797425
female,45-54,british,working_class,christian,married,8,a_level,cons,leave,1,0,1,0,1,0,1.064371697739427
male,55-64,british,working_class,christian,married,7,no_qual,cons,leave,1,0,1,0,0,0,1.34249659323928
female,45-54,british,middle_class,no_religion,married,10,postgrad,labour,remain,1,1,1,1,1,1,0.37416441694587194
female,55-64,british,working_class,christian,separated,15,undergrad,cons,leave,1,0,1,0,1,1,0.39160160709165165
female,65-74,british,working_class,christian,separated,3,no_qual,lib_dem,leave,1,0,1,0,1,1,0.4164537973434487
female,75-84,british,middle_class,no_religion,widowed,5,no_qual,cons,leave,1,1,1,1,1,1,0.5223930278908095
female,75-84,british,middle_class,christian,widowed,14,no_qual,cons,leave,1,1,1,0,0,1,0.5223930278908095
male,55-64,british,working_class,christian,married,13,a_level,cons,leave,1,1,1,1,1,1,1.0181914796211402
male,35-44,other,working_class,other_religion,married,15,undergrad,cons,leave,1,0,0,1,1,1,1.3121077084609363
male,55-64,british,middle_class,no_religion,married,15,undergrad,no_party,leave,1,1,1,1,1,1,1.4966904397647307
female,35-44,other,middle_class,christian,married,14,undergrad,no_party,remain,1,1,1,1,1,1,0.6998242382182539
female,75-84,british,middle_class,no_religion,married,12,undergrad,cons,remain,1,0,1,1,1,1,1.286957901825201
female,65-74,british,middle_class,no_religion,married,7,undergrad,labour,remain,1,1,1,1,1,1,0.5902046924948741
male,55-64,british,working_class,no_religion,single,3,no_qual,cons,leave,1,0,1,0,0,0,0.8949977288261862
female,55-64,british,middle_class,christian,married,15,undergrad,labour,remain,1,1,0,1,1,1,0.727312295418738
female,25-34,british,middle_class,no_religion,married,14,undergrad,no_party,leave,1,0,1,0,0,1,0.7647599592220995
female,55-64,british,working_class,christian,married,11,a_level,cons,leave,1,1,1,1,1,1,0.4651718524017237
male,55-64,british,working_class,no_religion,single,9,a_level,labour,remain,1,1,0,0,1,1,0.44446846726957207
male,35-44,british,working_class,christian,married,6,below_gcse,ukip,no_vote,1,0,0,0,0,1,1.6481967948438259
male,75-84,british,middle_class,christian,widowed,6,gcse,cons,remain,1,1,1,1,1,1,0.5717200291308294
female,85plus,british,working_class,christian,widowed,3,no_qual,cons,leave,1,0,1,0,0,0,0.5223930278908095
female,65-74,british,middle_class,christian,separated,5,undergrad,labour,leave,1,1,1,0,1,1,0.29510234624743703
female,65-74,british,working_class,christian,married,7,gcse,cons,remain,1,1,1,0,1,1,0.9540152774297761
female,65-74,british,working_class,christian,married,10,no_qual,cons,remain,1,1,1,1,1,1,0.9540152774297761
male,55-64,british,middle_class,no_religion,married,11,undergrad,labour,remain,1,1,1,1,1,1,0.7483452198823654
female,75-84,british,working_class,christian,married,6,no_qual,cons,remain,1,1,1,1,1,1,1.044786055781619
male,25-34,other,middle_class,other_religion,married,9,postgrad,labour,leave,1,1,1,0,1,1,0.8369724763170843
female,85plus,british,middle_class,christian,widowed,5,gcse,cons,leave,1,1,1,1,1,1,0.45918727751569577
male,65-74,british,working_class,no_religion,married,5,no_qual,lib_dem,leave,1,0,1,1,1,1,0.9177699619577948
male,25-34,british,working_class,no_religion,single,6,no_qual,other_party,no_vote,1,0,1,1,1,1,0.5736213729616392
male,55-64,british,working_class,no_religion,married,5,no_qual,labour,leave,1,0,1,1,1,0,0.8889369345391441
female,25-34,other,middle_class,other_religion,single,4,undergrad,labour,leave,1,0,1,0,1,0,0.38237997961104975
female,45-54,british,working_class,no_religion,married,13,gcse,cons,leave,1,1,1,1,1,1,1.591949482913871
female,35-44,british,working_class,christian,single,7,gcse,cons,leave,0,0,1,0,0,0,0.7529966332711477
female,35-44,british,working_class,christian,married,12,below_gcse,no_party,no_vote,0,0,0,0,0,0,2.2589898998134417
female,35-44,british,working_class,no_religion,single,6,undergrad,labour,remain,1,1,1,1,1,1,0.34991211910912695
male,25-34,british,working_class,no_religion,married,6,below_gcse,labour,leave,0,0,0,0,0,0,1.7158972753861859
female,35-44,british,working_class,no_religion,married,6,postgrad,no_party,remain,0,0,1,0,1,1,0.6998242382182539
female,65-74,british,working_class,christian,widowed,3,no_qual,cons,leave,1,1,1,1,1,1,0.47700763871488805
female,45-54,british,middle_class,christian,single,9,undergrad,lib_dem,remain,1,1,1,1,1,0,0.39798569240635084
male,45-54,british,working_class,no_religion,separated,1,a_level,no_party,remain,1,0,1,1,1,1,0.5824375379726632
male,65-74,british,working_class,christian,married,12,no_qual,cons,leave,1,1,1,1,1,1,1.0440982422862919
male,65-74,british,working_class,christian,married,13,no_qual,cons,leave,0,1,1,1,1,1,1.0440982422862919
female,55-64,british,middle_class,christian,married,7,a_level,cons,leave,1,1,1,0,0,1,2.3258592620086183
female,65-74,british,middle_class,christian,married,1,postgrad,cons,leave,1,0,1,0,1,1,0.6760225228376234
male,18-24,other,working_class,other_religion,single,4,a_level,labour,remain,1,0,1,1,1,0,2.7136959891418075
female,35-44,other,middle_class,no_religion,married,14,postgrad,no_party,remain,1,0,1,1,1,1,0.9174806858411948
female,65-74,british,working_class,christian,separated,3,no_qual,ukip,leave,0,0,1,0,0,0,0.5879336379131065
female,25-34,other,working_class,other_religion,single,6,undergrad,no_party,remain,1,0,1,0,0,1,1.885202954682554
female,25-34,british,middle_class,christian,married,13,postgrad,labour,remain,1,0,1,1,1,1,1.0026124469157813
female,35-44,other,working_class,other_religion,married,8,a_level,labour,leave,1,0,1,0,0,0,2.8812206421459217
male,35-44,british,middle_class,no_religion,married,1,below_gcse,labour,remain,1,0,1,0,0,1,1.1858167164546194
male,35-44,other,middle_class,other_religion,married,13,undergrad,cons,leave,0,0,1,0,0,0,1.6172325048034701
female,25-34,british,working_class,no_religion,single,5,a_level,no_party,no_vote,0,0,1,0,0,0,3.864899629344898
male,65-74,british,middle_class,christian,married,12,below_gcse,cons,remain,1,1,1,1,1,1,1.286898632440914
female,45-54,british,middle_class,no_religion,married,6,gcse,cons,leave,1,0,1,0,1,1,1.137457030408065
female,45-54,other,middle_class,other_religion,married,4,gcse,no_party,leave,1,0,1,0,1,1,1.1453488530593996
male,18-24,other,working_class,christian,single,13,a_level,labour,remain,1,0,1,1,0,1,2.035271991856357
male,25-34,other,working_class,other_religion,married,9,no_qual,labour,no_vote,0,0,0,1,1,0,2.114921534843546
female,55-64,british,middle_class,other_religion,single,2,postgrad,labour,remain,1,1,1,1,1,1,0.42139456779171613
male,75-84,british,working_class,christian,married,5,no_qual,lib_dem,remain,1,0,1,0,0,0,1.3087685370493756
female,45-54,british,working_class,christian,single,7,gcse,labour,leave,1,0,1,0,0,1,0.5726744265296998
male,75-84,other,working_class,other_religion,widowed,2,no_qual,labour,no_vote,1,1,1,0,1,1,0.6152163581827887
male,25-34,other,working_class,other_religion,single,8,undergrad,labour,no_vote,1,1,1,0,0,1,1.5474100398894268
female,25-34,other,middle_class,other_religion,married,3,no_qual,labour,remain,1,1,1,0,1,0,4.831124536681122
male,45-54,other,working_class,other_religion,married,11,undergrad,labour,remain,1,1,1,1,1,1,2.018884551924329
male,35-44,british,working_class,christian,married,10,undergrad,no_party,no_vote,1,0,1,0,1,0,3.2344650096069403
female,55-64,british,middle_class,christian,married,6,gcse,cons,leave,1,1,1,0,0,0,2.2933819690949773
female,18-24,other,working_class,other_religion,single,3,a_level,labour,no_vote,1,0,1,0,0,0,3.1858908504656367
male,25-34,other,working_class,christian,married,5,no_qual,no_party,no_vote,1,1,1,0,0,0,5.287303837108866
male,65-74,other,working_class,other_religion,married,6,no_qual,no_party,no_vote,0,0,1,0,0,0,2.573797264881828
male,45-54,other,working_class,no_religion,single,4,gcse,labour,remain,1,1,1,1,1,0,0.6267492526459908
female,65-74,other,working_class,no_religion,separated,8,undergrad,cons,leave,1,0,1,0,1,1,0.8332285458444892
female,25-34,other,working_class,no_religion,married,13,postgrad,labour,remain,1,0,1,1,1,1,0.942601477341277
male,45-54,other,middle_class,other_religion,married,4,a_level,labour,leave,1,0,1,1,0,1,1.8802477579379713
female,35-44,other,middle_class,other_religion,married,5,a_level,no_party,leave,1,0,1,0,0,1,1.0835065302400164
female,45-54,british,working_class,christian,separated,7,postgrad,no_party,leave,1,1,1,0,1,1,0.5282310984697359
male,55-64,other,working_class,christian,separated,7,no_qual,labour,remain,1,0,1,0,1,1,0.9385089138706878
male,55-64,british,working_class,christian,separated,3,gcse,cons,leave,1,1,1,1,1,1,0.6274836838237626
male,25-34,other,working_class,christian,married,7,no_qual,labour,no_vote,0,0,1,0,0,1,2.114921534843546
female,75-84,british,middle_class,no_religion,single,6,no_qual,labour,no_vote,1,0,1,0,0,0,0.9630222272177114
female,65-74,british,working_class,christian,separated,6,no_qual,cons,leave,1,1,0,1,1,1,0.5879336379131065
female,18-24,british,middle_class,no_religion,single,8,a_level,cons,remain,1,1,1,0,1,1,1.4200501082550487
male,35-44,other,working_class,other_religion,married,4,undergrad,labour,remain,1,0,1,0,1,0,1.6172325048034701
female,55-64,other,working_class,christian,separated,4,no_qual,cons,leave,0,0,1,0,0,0,0.5733454922737443
female,55-64,british,working_class,christian,widowed,1,no_qual,labour,no_vote,1,1,1,0,1,1,0.8575360110520682
female,65-74,british,middle_class,christian,widowed,9,gcse,labour,remain,1,0,1,0,1,1,1.5398948123001144
male,35-44,british,middle_class,christian,married,15,undergrad,labour,remain,1,1,1,1,1,0,0.9440130325149507
female,75-84,british,working_class,no_religion,separated,13,no_qual,labour,no_vote,0,0,1,0,0,0,0.5621365699705435
male,55-64,british,working_class,christian,married,13,gcse,labour,no_vote,1,1,1,0,1,1,2.191310509018108
female,18-24,other,working_class,other_religion,single,3,undergrad,labour,remain,0,0,1,0,0,1,0.713917479594235
female,35-44,british,working_class,no_religion,married,4,gcse,labour,remain,1,0,0,0,0,1,2.167013060480033
female,55-64,other,middle_class,other_religion,married,6,below_gcse,labour,remain,1,1,1,1,1,1,1.501686061613779
female,25-34,other,working_class,christian,single,10,a_level,labour,no_vote,1,0,1,0,1,1,0.5640060425181663
male,55-64,british,working_class,christian,married,11,gcse,labour,remain,1,1,1,1,1,1,2.191310509018108
female,25-34,other,working_class,other_religion,married,4,undergrad,no_party,no_vote,1,0,1,0,0,0,3.2296286083485644
male,35-44,other,middle_class,other_religion,married,12,undergrad,labour,leave,0,1,0,0,1,0,1.8880260650299014
female,65-74,british,middle_class,no_religion,separated,11,undergrad,labour,no_vote,1,1,1,1,1,0,1.4549083235092728
male,35-44,british,middle_class,no_religion,separated,11,undergrad,cons,remain,0,1,1,0,1,1,0.5406379176135532
